task_name,task_description,label,text
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," splc recently slapped him  "" white-nationalist "" "" label for "" "" white america ~ coming apart "" "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,why do we care what jews want or don't want ? they are actively at war with the white race and always have been .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,international jew criminal plot afoot 2wipe out white race !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,channel everyone - white  black  asian  latin - against jews - through nationalist winds in each country - regardless of race .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,why haven't you done anything to hillary for supporting blm . you guys are very stupid . hillary doing everything that is against u
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,now leading breitbart : #cuckservative is a gloriously effective insult making the moderate right lose its mind :
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,: kkk alive and well white brother hood unite ku klux klan crying .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,majority muslim countries not on ban where trump has business : uae  indonesia  azerbaijan
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,and the ultimate cuck of the year goes to my good buddy justin trudeau amazing !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i'm about to go live at the league of the south 2017 national convention . watch the livestream through .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,we found one jhant from australia was also abusing you . pl . fix suchillegitimate bastards .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,comments on this are hysterical . two different worlds collided at charlottesville .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,elin krantz : just another #dead white liberal #female #raped to #death by #non-white #invader via
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,from china to india to egypt to meso america  all ancient white civilizations were destroyed by diversity .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,are we actually fighting an asymmetrical war against white genocide or are we just playing tiddlywinks with enemies who mean to kill us ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,we prefer to be called identitarians . we believe that societies with majority populations that share racial / ethnic & cultural commonality  an identity  are more stable & preferable to ones that are multi
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,i am pessimistic ... so many jews and cucks in this administration
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,white men are shot by cops three times more often than black men are . the media however  does not sensationalize the event when whitey inv .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,hey there is a new way to be racist
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,christinas kill  jews kill  hindus too  buddhists too . all against muslims
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,cuckservatives : trump  tubmans  and trannyrestrooms
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,"  "" if we care about white people every other race will die "" "" . jeez bro you should stop being so hateful """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,short history of the golden circle : south carolina this is a topic that od will be returning to at some point ...
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,tyler  tx . #onlywecanbeus
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,i don't hate anyone i just hate systemic white supremacy .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,take this epithet seriously ! to sharia observant followers of islam  kafirs are indeed on a par with animals !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," yes driven  because the majority won't just willingly trade . some people actually mean it when they say  "" for blood and soil . "" "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,: lots of white baby daddies these days...white/state media very reluc
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,he's not waterboarding rogue mayors . that's possible and i'm 100 % sure it would work .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white flight is not a win but it is smart .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,. nope . #hobbylobby #conestoga just don't want to be involved in purchase of abortion drugs #notmybossbusiness
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,why indeed ! they want to impose islam on all of us . rep is a racist .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," rt  "" : proud white women speak out against white genocide ( video ) via "" "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,race mixing is the death of the white race .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,hi do you have to be white to join
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," the only solution is to create more optics that are positive to belittle any  "" bad optics "" "" . """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,: pro-life leaders remember christian activist chuck colson
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,don't make the white kids angry . #unitetheright #charlottesville
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,no she is asking covertly for antifa to show up to polling stations & intimidate whitey . the white supremacy straw man is a front .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,being racist agsinst whites isnt racist
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,germans form vigilante groups after nye
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,jaitley wanted bjp nomination for pm post but outwitted by modi ; was also pro-sonia earlier .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,aint that america : secrets of the living dolls : after president barack obama issues his new gender identity a ...
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,wave of black mobs brutalizing whites rt #tcot #tlot #teaparty #ocra
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,you're not alone ... and no you are not a racist ...
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,beautiful white nationalism .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,attn : all white people : here's yoir eake up call >
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i think lots of young people can't figure out why we spent trillions of dollars to build a liberal democracy in iraq
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,you black & you ugly
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,a must-read for churches and nonprofits from and #religiousfreedom
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,he looks pretty white to me
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i have presented to sc in writing the full and complete argument on why jallikattu is lawful . but the riff raffs don't understand reasoning
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,so which branch of christianity . catholic ? protestant ? in the uk we used to torture and kill people practicing catholicism . is that what you want ? if not  how do you avoid the slippery slope ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,don't let the refugees in if australia isn't letting them we shouldn't either send them back to there country where they belong ..
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,u realize all cultures captured n made slaves  that jew / arabs sold them n that white peopl
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," if pres trump is  "" combatting ' "" "" white supremacy  how is that racist ? """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,blacks attack  kill  rape white sa farmers and create food shortages cause they can't do the farming .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,faith in the white house : proof of lord claim of taking back white house & it's states w / leaders hearts !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,right on america needs to wake up  enough black on white hate crimes and our media does nothing for whites
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,where white supremacist trash goes for its shotgun weddings .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,id agree about political beliefs arguably being worth status as a protected class . im less interested in measuring worth by degree of government force absent any other context  though . 1/2
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,don't think the white public won't turn against the blm unless the lying media tells them to . the white public rejects the media
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,mt planned parenthood : number 1 enemy of access #birthcontrol #abortionpill #tcot
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,why do you hate black people ? ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i was responding to the original south african thread  and all evidence says no
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,when people attack others  they normally hit more than once .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white natioinalists arent violent aside from the rare insane person which every group has  modern white nationalists are non violent
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,what just white sheriffs ? what about black  hispanic o native ? please don't spread the hate !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," to say  "" white lives matter "" "" is pure  "" "" racist hate "" "" . anti-racist is a code word for #antiwhite . """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i'm white  southern  and proud ! !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,do you consider ' identitarianism ' more of a viable future option than the ' alt right ' label ? identity evropa seem to be going that way
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i don't see any white people
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,maybe stuff like charities for poor whites  or victims of the opiod crisis
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,i am part of white america
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,your people came to a friendly and highly populated continent  and instead of making friends  like the spanish  destroyed .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," hamas : kill #christians & jews to the last one  "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,this whole antifa is run by jews is more of the same white su
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,people who showed up for what they believed without being shills or larpers .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,#defundnfl stop paying to make people who hate you  your nation  your people rich . #wakeupwhiteman
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,still a white supremacist
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," a ( ( (  "" white male "" "" ) ) ) """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,all white huh ? colorblind much ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,infiltrator black politician wants anti-white ethnic cleansing in estonia via
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," and yr government -  "" god "" "" #alec / #nra says : "" "" only good ( w ) guys killing "" "" bad "" "" ( brown-skinned  sinning ) guys are good """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,juggalos are preferable to the alt lite
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,if yall wont me dead so bad favorite and we go to war . you the kkk to .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,#resistance #14words
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,"  "" : germany : jewish community bochum asks members to not wear jewish symbols in public anymore "" "" whe .. "" "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," but every time i ask why black people do so much more crime people tell me it's  "" culture "" "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,agree . i'm sick of these self-hating behavior and attitude from whites nowadays . it's more common in usa / western europe .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,conceived in white nationalism
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,more than half of french population terrified of being killed in isis attack
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,your hate is very ugly & will make you uglier . hate causes wrinkles & heart disease . take off the race colored glasses & see people as people
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,highlights from #vvs16 #valuesvotersummit from what a great week !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i am the ole white boy . my network is white like me
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,i live in texas  but despite being a gop wonderland  white people continue to murder and rape and steal . never trust whitey . violent race .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,i wish to god i could live in a white ethno state . imagine how peaceful and friendly it would be .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white supremacists are radicals :d
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,: dear zionist spencer papist jew ! facts are racist !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,milo  trump  and white identity politics #tlot
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,using the enemy's anti-white hate propaganda . #wpww
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,yea white rich people or racists
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,texas : cruz + 1
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,attached pic is white sabotage
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,#christmas party for white unity in #southcarolina ! all normal white people and families invited !
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,pl attack china
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,their banner lacks all aesthetic value .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,following all walter's winsome americans . :)
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,exactly . if i were a leftist / antifa i would be trying to fracture the rw ' street ' coal
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,so  you're ok with white nationalism ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," rt the life of the prophet is valid as a law for every muslim  how many thousands of innocents did he slaughtered during his  "" holy "" "" life ? """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,the issue is that most people received their knowledge about blacks from movies  which is fake reality . compare that to real life experience
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,i've seen a lot in my day and if you're some weird government-sponsored co-op i don't know what it is local news weird insider people that hate christianity but try to become a father to try to destroy it from th
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,: #marriage sanctioned by god is the joining of one man and one woman  as their genders were determined by god at conceptio
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,i literally read a tweet from a lefty beggging for it to be a white male .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,this is aryan  no orthodox christian ; white & black is none of our business ; only aryans are invited
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,looks like it was a big weekend worldwide for muslim terrorist crimes . as usual the world turns a blind eye to these people .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,kiran bedi as central minister will be better administrator than kejriwal .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,: join us for an educational morning conference the day before the #marchforlife ! #prolife
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,fetal tissue panel recommends prosecution for planned parenthood : . #ppsellsbabyparts
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,this is what your pathetic good white sentiment will get you . take notes people .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white supremacists are cancer . pure hatred and ignorance . i honestly feel sorry for people who are sick
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,this moderate is starting to hate antifa more than i hate nazis .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,his victims were basically entirely white .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,america is a white nation . hit the pavement  invaders . #makeamericawhiteagain #internationalwhiteprideday
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,the world has been turned upside down : kosher republic is purging the #nevertrump cucks :
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,face it the white race is dying
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,ooga booga where da white wimmin at
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white supremacists like are the only ones saddened by phil rushton's death
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,no one is taking your white identity movement away from you .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,let's get some hate crime charges on these protesters . they are expressing anti-white sentiments while trying to disrupt attendees ' rights .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0," hey look . they're all old white people . seems  "" fair "" "" """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,#islamistheproblem #bansharia . #marchagainstsharia june 10  2017 9am - 2pm
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,shelbyville is 77 % white  so pretty homogenous by american standards . bradfor
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,context - in any argument on aspects of the culture war you'll be on the wrong side i . e . cultural marxist  on economic arguments  marxist
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,huge difference between legally here and illegals who break our laws
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," well  i do believe it's time for spencer to step aside . along with the retards that started the  "" white sharia now "" "" chants . """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,are all white people white supremacists ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white people are the majority .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,until we denounce both white and black racists there can be no true dialogue on race .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,white lie
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,wheres the white caucus ? oh right  that would be racist
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,we are all humans and if you have that point of view i feel sad for you . whites can do jus
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,america was founded in the principle of white supremacy chrome dome ( and there's nothing wrong with that )
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," the typical  "" hate the sinner  love to hate "" "" mentality of the anti-gay religious right ... """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,is it black people ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,communist news network
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,im new to white pride but eh black's are taking over washington state slowly every man need's a black slave i believe
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1,and on the same day a bunch of over paid black athletes protest whitey's oppression . white guilt is rea
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,blatant piece of doublespeak from joe biden . violent antifa depicted as brave opponents of ha
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,once again  the entire congress condemns us . congress is less popular than any political group in ameri
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,good  remove racist heritage .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,what white people need to know  and do  after ferguson #barf
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,even when not elected  hinduism was the guiding principle of india  even m k gandhi wanted rule of lord rama
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,wikipedia gives basics but fails 2 mention he was fired from massey university or how became muslim . suspect it's self penned .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",1," and of course   "" anti-racist "" "" is a code word for "" "" anti-white "" "" . "" "" self-hating jews "" "" are nothing compared with self-hating white people . """
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,hello  brother ! i am new to twitter ... is there anyway we could get in contact ?
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,pjw is waiting for you to widen the overton window right-ward . then he'll appear w / milo & ta
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,#altright leaders need to make sure their voices are heard loud & clear on may 1st .
implicit_sentiment,"implicit sentiment analysis: infer the sentiment implied by the described event, behavior, or outcome, even when no explicit emotional words are present",0,: #frcshooting interviewed tony perkins president who said #frc staff is praying fo ...
